Iiska mekestaaghhaaguq.
pinightuq	pi-@₁~:(u)n[V→N]-~:(ng₁)igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-––igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-––igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~:(u)n[V→N]-––igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[V→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[V→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[Cmpd_Vbl]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-@₁~fni[Cmpd_Vbl]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[V→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[V→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[Cmpd_Vbl]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-~:(u)te[V→V]-@₁~fni[Cmpd_Vbl]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-~fniq[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––i[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pinegh-––igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pinigh-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pinigh[V][Intr][Ind][3Sg]
pinightuq	pinigh-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––i[N→V]-@₁~:(u)n[V→N]-–ghte[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––i[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––igh[N→V]-–ghte[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––igh[N→V][V][Intr][Ind][3Sg]
pinightuq	pi-neq[V→N]-––igh[N→V]-te[V→V][V][Intr][Ind][3Sg]
pinightuq	pi-ni[N→N]-–ghte[N→V][V][Intr][Ind][3Sg]

------------------------
Eltughaanka qikmilguut.

eltughaanka	elte-te[V→V]-@₁~:(u)n[V→N]-–ghagh*[N→N][N][Abs][1SgPoss][PlPosd]
